Fri Apr 17 13:02:36 2015

NPC	Object	Score	Positiv	nNegativ
Avstnd
Boel	BoelsHus	0.994332	0.008400	0.002600	573.419434
Boel	Matplats1	0.915370	0.021250	0.003675	5110.274414
Boel	Fritidsplats1	0.972670	0.012500	0.007500	1616.484009
Boel	BoelsHus	1.003488	0.008061	0.002627	97.283333
Boel	Matplats1	0.905324	0.021473	0.003675	5623.726563
Boel	Fritidsplats1	0.965670	0.012631	0.007500	1973.082153
Boel	SmartHouse8	0.938151	0.021473	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951760	0.002100	0.005653	2234.390137
Boel	BoelsHus	1.002987	0.007602	0.002669	97.283333
Boel	Matplats1	0.905668	0.021817	0.003675	5623.726563
Boel	Fritidsplats1	0.965872	0.012834	0.007500	1973.082153
Boel	SmartHouse8	0.938495	0.021817	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951679	0.002100	0.005733	2234.390137
Boel	BoelsHus	1.002533	0.007192	0.002713	97.283333
Boel	Matplats1	0.906023	0.022172	0.003675	5623.726563
Boel	Fritidsplats1	0.966081	0.013043	0.007500	1973.082153
Boel	SmartHouse8	0.938850	0.022172	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951595	0.002100	0.005817	2234.390137
Boel	BoelsHus	1.002120	0.006824	0.002758	97.283333
Boel	Matplats1	0.906390	0.022539	0.003675	5623.726563
Boel	Fritidsplats1	0.966297	0.013258	0.007500	1973.082153
Boel	SmartHouse8	0.939217	0.022539	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951509	0.002100	0.005903	2234.390137
Boel	BoelsHus	1.001742	0.006491	0.002804	97.283333
Boel	Matplats1	0.906769	0.022918	0.003675	5623.726563
Boel	Fritidsplats1	0.966520	0.013481	0.007500	1973.082153
Boel	SmartHouse8	0.939596	0.022918	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951420	0.002100	0.005993	2234.390137
Boel	BoelsHus	1.001392	0.006190	0.002852	97.283333
Boel	Matplats1	0.907161	0.023311	0.003675	5623.726563
Boel	Fritidsplats1	0.966751	0.013712	0.007500	1973.082153
Boel	SmartHouse8	0.939989	0.023311	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951327	0.002100	0.006085	2234.390137
Boel	BoelsHus	1.001068	0.005915	0.002902	97.283333
Boel	Matplats1	0.907567	0.023717	0.003675	5623.726563
Boel	Fritidsplats1	0.966989	0.013951	0.007500	1973.082153
Boel	SmartHouse8	0.940394	0.023717	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951232	0.002100	0.006180	2234.390137
Boel	BoelsHus	1.000765	0.005664	0.002953	97.283333
Boel	Matplats1	0.907987	0.024137	0.003675	5623.726563
Boel	Fritidsplats1	0.967237	0.014198	0.007500	1973.082153
Boel	SmartHouse8	0.940815	0.024137	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951133	0.002100	0.006279	2234.390137
Boel	BoelsHus	1.000481	0.005433	0.003006	97.283333
Boel	Matplats1	0.908423	0.024572	0.003675	5623.726563
Boel	Fritidsplats1	0.967493	0.014454	0.007500	1973.082153
Boel	SmartHouse8	0.941250	0.024572	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.951030	0.002100	0.006382	2234.390137
Boel	BoelsHus	1.000213	0.005221	0.003062	97.283333
Boel	Matplats1	0.908874	0.025024	0.003675	5623.726563
Boel	Fritidsplats1	0.967758	0.014720	0.007500	1973.082153
Boel	SmartHouse8	0.941702	0.025024	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950924	0.002100	0.006488	2234.390137
Boel	BoelsHus	0.999959	0.005024	0.003119	97.283333
Boel	Matplats1	0.909342	0.025492	0.003675	5623.726563
Boel	Fritidsplats1	0.968034	0.014995	0.007500	1973.082153
Boel	SmartHouse8	0.942170	0.025492	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950814	0.002100	0.006598	2234.390137
Boel	BoelsHus	0.999717	0.004841	0.003178	97.283333
Boel	Matplats1	0.909828	0.025978	0.003675	5623.726563
Boel	Fritidsplats1	0.968320	0.015281	0.007500	1973.082153
Boel	SmartHouse8	0.942656	0.025978	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950700	0.002100	0.006712	2234.390137
Boel	BoelsHus	0.999486	0.004672	0.003240	97.283333
Boel	Matplats1	0.910334	0.026483	0.003675	5623.726563
Boel	Fritidsplats1	0.968617	0.015578	0.007500	1973.082153
Boel	SmartHouse8	0.943161	0.026483	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950581	0.002100	0.006831	2234.390137
Boel	BoelsHus	0.999263	0.004514	0.003305	97.283333
Boel	Matplats1	0.910859	0.027008	0.003675	5623.726563
Boel	Fritidsplats1	0.968925	0.015887	0.007500	1973.082153
Boel	SmartHouse8	0.943686	0.027008	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950457	0.002100	0.006955	2234.390137
Boel	BoelsHus	0.999049	0.004366	0.003371	97.283333
Boel	Matplats1	0.911405	0.027554	0.003675	5623.726563
Boel	Fritidsplats1	0.969247	0.016208	0.007500	1973.082153
Boel	SmartHouse8	0.944232	0.027554	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950329	0.002100	0.007083	2234.390137
Boel	BoelsHus	0.998910	0.004273	0.003417	97.283333
Boel	Matplats1	0.911782	0.027931	0.003675	5623.726563
Boel	Fritidsplats1	0.969468	0.016430	0.007500	1973.082153
Boel	SmartHouse8	0.944609	0.027931	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950240	0.002100	0.007172	2234.390137
Boel	BoelsHus	0.998705	0.004140	0.003489	97.283333
Boel	Matplats1	0.912366	0.028516	0.003675	5623.726563
Boel	Fritidsplats1	0.969812	0.016774	0.007500	1973.082153
Boel	SmartHouse8	0.945194	0.028516	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.950103	0.002100	0.007310	2234.390137
Boel	BoelsHus	0.998506	0.004015	0.003564	97.283333
Boel	Matplats1	0.912976	0.029126	0.003675	5623.726563
Boel	Fritidsplats1	0.970171	0.017133	0.007500	1973.082153
Boel	SmartHouse8	0.945803	0.029126	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949959	0.002100	0.007453	2234.390137
Boel	BoelsHus	0.998311	0.003898	0.003641	97.283333
Boel	Matplats1	0.913612	0.029762	0.003675	5623.726563
Boel	Fritidsplats1	0.970545	0.017507	0.007500	1973.082153
Boel	SmartHouse8	0.946440	0.029762	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949809	0.002100	0.007603	2234.390137
Boel	BoelsHus	0.998119	0.003787	0.003723	97.283333
Boel	Matplats1	0.914277	0.030427	0.003675	5623.726563
Boel	Fritidsplats1	0.970936	0.017898	0.007500	1973.082153
Boel	SmartHouse8	0.947105	0.030427	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949653	0.002100	0.007759	2234.390137
Boel	BoelsHus	0.997929	0.003683	0.003808	97.283333
Boel	Matplats1	0.914972	0.031122	0.003675	5623.726563
Boel	Fritidsplats1	0.971345	0.018307	0.007500	1973.082153
Boel	SmartHouse8	0.947800	0.031122	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949489	0.002100	0.007923	2234.390137
Boel	BoelsHus	0.997741	0.003584	0.003897	97.283333
Boel	Matplats1	0.915700	0.031849	0.003675	5623.726563
Boel	Fritidsplats1	0.971773	0.018735	0.007500	1973.082153
Boel	SmartHouse8	0.948527	0.031849	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949318	0.002100	0.008094	2234.390137
Boel	BoelsHus	0.997554	0.003490	0.003990	97.283333
Boel	Matplats1	0.916462	0.032612	0.003675	5623.726563
Boel	Fritidsplats1	0.972222	0.019184	0.007500	1973.082153
Boel	SmartHouse8	0.949290	0.032612	0.003675	3982.351563
Boel	ArbetsplatsBoelErik	0.949139	0.002100	0.008273	2234.390137
Boel	BoelsHus	0.997367	0.003401	0.004088	97.283333
Boel	Matplats1	0.917262	0.033412	0.003675	5623.726563
Boel	Fritidsplats1	0.972692	0.019654	0.007500	1973.082153
Boel	SmartHouse8	0.950090	0.033412	0.003675	3982.351563
