Fri Apr 17 13:07:10 2015

NPC	Object	Score	Positiv	nNegativ
Avstnd
Erik	Matplats1	0.929274	0.014167	0.003675	4060.903076
Erik	Fritidsplats2	0.945898	0.001500	0.015600	2000.092163
Erik	EriksHus	0.997649	0.008400	0.001733	450.865601
Erik	Fritidsplats1	0.908583	0.001275	0.013200	3974.601563
Erik	Fritidsplats3	0.916818	0.001275	0.013200	3562.842041
Erik	SmartHouse8	0.871805	0.014167	0.003675	6934.343262
Erik	ArbetsplatsBoelErik	0.855555	0.002100	0.004083	7123.087891
Erik	Matplats1	0.921689	0.014266	0.003675	4445.088379
Erik	Fritidsplats2	0.946551	0.001500	0.014971	1998.867188
Erik	EriksHus	1.004402	0.008061	0.001745	95.674683
Erik	Fritidsplats1	0.908653	0.001275	0.012668	3997.722656
Erik	Fritidsplats3	0.909178	0.001275	0.012668	3971.459961
Erik	SmartHouse8	0.866741	0.014266	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852607	0.002100	0.004107	7269.314453
Erik	Matplats1	0.921840	0.014417	0.003675	4445.088379
Erik	Fritidsplats2	0.947405	0.001500	0.014118	1998.867188
Erik	EriksHus	1.003924	0.007602	0.001764	95.674683
Erik	Fritidsplats1	0.909375	0.001275	0.011946	3997.722656
Erik	Fritidsplats3	0.909900	0.001275	0.011946	3971.459961
Erik	SmartHouse8	0.866892	0.014417	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852572	0.002100	0.004142	7269.314453
Erik	Matplats1	0.921994	0.014571	0.003675	4445.088379
Erik	Fritidsplats2	0.948166	0.001500	0.013356	1998.867188
Erik	EriksHus	1.003495	0.007192	0.001783	95.674683
Erik	Fritidsplats1	0.910019	0.001275	0.011301	3997.722656
Erik	Fritidsplats3	0.910544	0.001275	0.011301	3971.459961
Erik	SmartHouse8	0.867047	0.014571	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852535	0.002100	0.004178	7269.314453
Erik	Matplats1	0.922152	0.014728	0.003675	4445.088379
Erik	Fritidsplats2	0.948850	0.001500	0.012673	1998.867188
Erik	EriksHus	1.003108	0.006824	0.001802	95.674683
Erik	Fritidsplats1	0.910598	0.001275	0.010723	3997.722656
Erik	Fritidsplats3	0.911123	0.001275	0.010723	3971.459961
Erik	SmartHouse8	0.867204	0.014728	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852498	0.002100	0.004215	7269.314453
Erik	Matplats1	0.922312	0.014889	0.003675	4445.088379
Erik	Fritidsplats2	0.949467	0.001500	0.012056	1998.867188
Erik	EriksHus	1.002756	0.006491	0.001822	95.674683
Erik	Fritidsplats1	0.911120	0.001275	0.010201	3997.722656
Erik	Fritidsplats3	0.911645	0.001275	0.010201	3971.459961
Erik	SmartHouse8	0.867365	0.014889	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852460	0.002100	0.004253	7269.314453
Erik	Matplats1	0.922477	0.015054	0.003675	4445.088379
Erik	Fritidsplats2	0.950027	0.001500	0.011496	1998.867188
Erik	EriksHus	1.002435	0.006190	0.001842	95.674683
Erik	Fritidsplats1	0.911593	0.001275	0.009727	3997.722656
Erik	Fritidsplats3	0.912118	0.001275	0.009727	3971.459961
Erik	SmartHouse8	0.867530	0.015054	0.003675	7192.457520
Erik	ArbetsplatsBoelErik	0.852422	0.002100	0.004292	7269.314453
Erik	Matplats1	0.922645	0.015222	0.003675	4445.088379
Erik	Fritidsplats2	0.950537	0.001500	0.010986	1998.867188
Erik	EriksHus	1.002139	0.005915	0.001862	95.674683
