Fri Apr 17 13:07:10 2015

Tid	Sleep	Eat	VE Work	Leisure	
12:40:03	0.563797	0.459195	0.027600	1.000000	
12:41:03	0.565897	0.457115	0.027600	1.000000	
12:42:03	0.567997	0.455035	0.027600	1.000000	
12:43:03	0.570097	0.452955	0.027600	1.000000	
12:44:03	0.572197	0.450875	0.027600	1.000000	
12:45:03	0.574297	0.448795	0.027600	1.000000	
12:46:03	0.576397	0.446715	0.027600	1.000000	
12:47:03	0.578497	0.444635	0.027600	1.000000	
12:48:03	0.580597	0.442555	0.027600	1.000000	
12:49:03	0.582697	0.440475	0.027600	1.000000	
12:50:03	0.584797	0.438395	0.027600	1.000000	
12:51:03	0.586897	0.436315	0.027600	1.000000	
12:52:03	0.588997	0.434235	0.027600	1.000000	
12:53:03	0.591097	0.432155	0.027600	1.000000	
12:54:03	0.593197	0.430075	0.027600	1.000000	
12:55:03	0.595297	0.427995	0.027600	1.000000	
12:56:03	0.597397	0.425915	0.027600	1.000000	
12:57:03	0.599497	0.423835	0.027600	1.000000	
12:58:02	0.601597	0.421755	0.027600	1.000000	
12:59:03	0.603697	0.419675	0.027600	1.000000	
12:60:03	0.605797	0.417595	0.027600	1.000000	
13:01:03	0.607897	0.415515	0.027600	1.000000	
13:02:03	0.609997	0.413435	0.027600	1.000000	
13:03:03	0.612097	0.411355	0.027600	1.000000	
13:04:03	0.614197	0.409275	0.027600	1.000000	
13:05:03	0.616297	0.407195	0.027600	1.000000	
13:06:03	0.618397	0.405115	0.027600	1.000000	
13:07:03	0.620497	0.403035	0.027600	1.000000	
13:08:03	0.622597	0.400955	0.027600	1.000000	
13:09:03	0.624696	0.398875	0.027600	1.000000	
13:10:02	0.626796	0.396795	0.027600	1.000000	
13:11:03	0.628896	0.394715	0.027600	1.000000	
13:12:02	0.630996	0.392635	0.027600	1.000000	
13:13:03	0.633096	0.390555	0.027600	1.000000	
13:14:03	0.635196	0.388475	0.027600	1.000000	
13:15:02	0.637296	0.386395	0.027600	1.000000	
13:16:02	0.639396	0.384315	0.027600	1.000000	
13:17:02	0.641496	0.382235	0.027600	1.000000	
13:18:03	0.643596	0.380155	0.027600	1.000000	
13:19:03	0.645696	0.378075	0.027600	1.000000	
13:20:03	0.647796	0.375995	0.027600	1.000000	
13:21:03	0.649896	0.373915	0.027600	1.000000	
13:22:03	0.651996	0.371835	0.027600	1.000000	
13:23:02	0.654096	0.369755	0.027600	1.000000	
13:24:03	0.656196	0.367675	0.027600	1.000000	
13:25:03	0.658296	0.365595	0.027600	1.000000	
13:26:03	0.660396	0.363515	0.027600	1.000000	
13:27:03	0.662496	0.361435	0.027600	1.000000	
13:28:03	0.664596	0.359355	0.027600	1.000000	
13:29:03	0.666696	0.357275	0.027600	1.000000	
13:30:03	0.668796	0.355195	0.027600	1.000000	
13:31:03	0.670896	0.353115	0.027600	1.000000	
13:32:03	0.672996	0.351035	0.027600	1.000000	
13:33:03	0.675096	0.348955	0.027600	1.000000	
13:34:03	0.677196	0.346875	0.027600	1.000000	
13:35:03	0.679296	0.344795	0.027600	1.000000	
13:36:03	0.681396	0.342715	0.027600	1.000000	
13:37:03	0.683496	0.340635	0.027600	1.000000	
13:38:03	0.685596	0.338555	0.027600	1.000000	
13:39:02	0.687696	0.336475	0.027600	1.000000	
13:40:03	0.689796	0.334395	0.027600	1.000000	
13:41:03	0.691896	0.332315	0.027600	1.000000	
13:42:03	0.693996	0.330235	0.027600	1.000000	
13:43:02	0.696096	0.328155	0.027600	1.000000	
13:44:02	0.698196	0.326075	0.027600	1.000000	
13:45:02	0.700296	0.323995	0.027600	1.000000	
13:46:02	0.702396	0.321915	0.027600	1.000000	
13:47:02	0.704496	0.319835	0.027600	1.000000	
13:48:02	0.706596	0.317755	0.027600	1.000000	
13:49:02	0.708696	0.315675	0.027600	1.000000	
13:50:02	0.710796	0.313595	0.027600	1.000000	
13:51:02	0.712896	0.311515	0.027600	1.000000	
13:52:02	0.714996	0.309435	0.027600	1.000000	
13:53:02	0.717096	0.307355	0.027600	1.000000	
13:54:02	0.719196	0.305275	0.027600	1.000000	
13:55:03	0.721296	0.303195	0.027600	1.000000	
13:56:03	0.723396	0.301115	0.027600	1.000000	
13:57:03	0.725496	0.299035	0.027600	1.000000	
13:58:03	0.727596	0.296955	0.027600	1.000000	
13:59:03	0.729696	0.294875	0.027600	1.000000	
13:60:03	0.731796	0.292795	0.027600	1.000000	
14:01:03	0.733896	0.290715	0.027600	1.000000	
14:02:03	0.735996	0.288635	0.027600	1.000000	
14:03:03	0.738096	0.286555	0.027600	1.000000	
14:04:03	0.740196	0.284475	0.027600	1.000000	
14:05:03	0.742296	0.282395	0.027600	1.000000	
14:06:03	0.744396	0.280315	0.027600	1.000000	
14:07:03	0.746496	0.278235	0.027600	1.000000	
14:08:03	0.748596	0.276155	0.027600	1.000000	
14:09:03	0.750696	0.274075	0.027600	1.000000	
14:10:03	0.752796	0.271995	0.027600	1.000000	
14:11:03	0.754896	0.269915	0.027600	1.000000	
14:12:03	0.756996	0.267835	0.027600	1.000000	
14:13:03	0.759096	0.265755	0.027600	1.000000	
14:14:03	0.761196	0.263675	0.027600	1.000000	
14:15:03	0.763296	0.261595	0.027600	1.000000	
14:16:03	0.765396	0.259515	0.027600	1.000000	
14:17:03	0.767496	0.257435	0.027600	1.000000	
14:18:03	0.769596	0.255355	0.027600	1.000000	
14:19:03	0.771696	0.253275	0.027600	1.000000	
14:20:03	0.773796	0.251195	0.027600	1.000000	
14:21:02	0.775896	0.249115	0.027600	1.000000	
14:22:03	0.777996	0.247035	0.027600	1.000000	
14:23:03	0.780096	0.244955	0.027600	1.000000	
14:24:03	0.782196	0.242875	0.027600	1.000000	
14:25:03	0.784296	0.240795	0.027600	1.000000	
14:26:03	0.786396	0.238715	0.027600	1.000000	
14:27:03	0.788496	0.236635	0.027600	1.000000	
14:28:02	0.790596	0.234555	0.027600	1.000000	
14:29:02	0.792696	0.232475	0.027600	1.000000	
14:30:02	0.794796	0.230395	0.027600	1.000000	
