Fri Apr 17 13:02:36 2015

Tid	Sleep	Eat	VE Work	Leisure	
01:14:02	1.000000	0.149000	0.382699	0.266000	
01:15:02	1.000000	0.166000	0.377799	0.266000	
01:16:02	1.000000	0.183000	0.372899	0.266000	
01:17:02	1.000000	0.200000	0.367999	0.266000	
01:18:02	1.000000	0.217000	0.363099	0.266000	
01:19:02	1.000000	0.234000	0.358199	0.266000	
01:20:03	1.000000	0.251000	0.353299	0.266000	
01:21:02	1.000000	0.268000	0.348399	0.266000	
01:22:02	1.000000	0.285000	0.343499	0.266000	
01:23:03	1.000000	0.302000	0.338599	0.266000	
01:24:03	1.000000	0.319000	0.333699	0.266000	
01:25:03	1.000000	0.336000	0.328799	0.266000	
01:26:03	1.000000	0.353000	0.323899	0.266000	
01:27:02	1.000000	0.370000	0.318999	0.266000	
01:28:02	1.000000	0.387000	0.314099	0.266000	
01:29:02	1.000000	0.404000	0.309199	0.266000	
01:30:03	1.000000	0.421000	0.304299	0.266000	
01:31:02	1.000000	0.438000	0.299399	0.266000	
01:32:02	1.000000	0.455000	0.294499	0.266000	
01:33:03	1.000000	0.472000	0.289599	0.266000	
01:34:03	1.000000	0.489000	0.284699	0.266000	
01:35:02	1.000000	0.506000	0.279799	0.266000	
01:36:02	1.000000	0.523000	0.274899	0.266000	
01:37:03	1.000000	0.540000	0.269999	0.266000	
01:38:03	1.000000	0.557000	0.265099	0.266000	
01:39:03	1.000000	0.574000	0.260199	0.266000	
01:40:03	1.000000	0.591000	0.255299	0.266000	
01:41:03	1.000000	0.608000	0.250399	0.266000	
01:42:02	1.000000	0.625000	0.245499	0.266000	
01:43:02	1.000000	0.642000	0.240599	0.266000	
01:44:03	1.000000	0.659000	0.235699	0.266000	
01:45:03	1.000000	0.676000	0.230799	0.266000	
01:46:03	1.000000	0.693000	0.225899	0.266000	
01:47:03	1.000000	0.710000	0.220999	0.266000	
01:48:02	1.000000	0.727000	0.216099	0.266000	
01:49:02	1.000000	0.744000	0.211199	0.266000	
01:50:03	1.000000	0.761000	0.206299	0.266000	
01:51:03	1.000000	0.778000	0.201399	0.266000	
01:52:03	1.000000	0.795000	0.196499	0.266000	
01:53:03	1.000000	0.812000	0.191599	0.266000	
01:54:02	1.000000	0.829000	0.186699	0.266000	
01:55:03	1.000000	0.846000	0.181799	0.266000	
01:56:02	1.000000	0.863000	0.176899	0.266000	
01:57:03	1.000000	0.880000	0.171999	0.266000	
01:58:03	1.000000	0.897000	0.167099	0.266000	
01:59:03	1.000000	0.914000	0.162199	0.266000	
01:60:02	1.000000	0.931000	0.157299	0.266000	
02:01:02	1.000000	0.948000	0.152399	0.266000	
02:02:02	1.000000	0.965000	0.147499	0.266000	
02:03:02	1.000000	0.982000	0.142599	0.266000	
02:04:03	1.000000	0.999000	0.137699	0.266000	
02:05:03	1.000000	1.000000	0.132799	0.266000	
02:06:02	1.000000	1.000000	0.127899	0.266000	
02:07:02	1.000000	1.000000	0.122999	0.266000	
02:08:02	1.000000	1.000000	0.118099	0.266000	
02:09:03	1.000000	1.000000	0.113199	0.266000	
02:10:03	1.000000	1.000000	0.108299	0.266000	
02:11:02	1.000000	1.000000	0.103399	0.266000	
02:12:02	1.000000	1.000000	0.098499	0.266000	
02:13:02	1.000000	1.000000	0.093599	0.266000	
02:14:03	1.000000	1.000000	0.088699	0.266000	
02:15:03	1.000000	1.000000	0.083799	0.266000	
02:16:03	1.000000	1.000000	0.078899	0.266000	
02:17:03	1.000000	1.000000	0.073999	0.266000	
02:18:03	1.000000	1.000000	0.069099	0.266000	
02:19:02	1.000000	1.000000	0.064199	0.266000	
02:20:02	1.000000	1.000000	0.059299	0.266000	
02:21:03	1.000000	1.000000	0.054399	0.266000	
02:22:03	1.000000	1.000000	0.049499	0.266000	
02:23:03	1.000000	1.000000	0.044599	0.266000	
02:24:03	1.000000	1.000000	0.039699	0.266000	
02:25:02	1.000000	1.000000	0.034799	0.266000	
02:26:03	1.000000	1.000000	0.029899	0.266000	
02:27:02	1.000000	1.000000	0.024999	0.266000	
02:28:02	1.000000	1.000000	0.024999	0.266000	
02:29:03	1.000000	0.997920	0.024999	0.266000	
02:30:03	1.000000	0.995840	0.024999	0.266000	
02:31:03	1.000000	0.993760	0.024999	0.266000	
02:32:03	1.000000	0.991680	0.024999	0.266000	
02:33:02	1.000000	0.989600	0.024999	0.266000	
02:34:03	1.000000	0.987520	0.024999	0.266000	
02:35:02	1.000000	0.985440	0.024999	0.266000	
02:36:03	1.000000	0.983360	0.024999	0.266000	
02:37:02	1.000000	0.981280	0.024999	0.266000	
02:38:03	1.000000	0.979200	0.024999	0.266000	
02:39:03	1.000000	0.977120	0.024999	0.266000	
02:40:02	1.000000	0.975040	0.024999	0.266000	
02:41:02	1.000000	0.972960	0.024999	0.266000	
02:42:02	1.000000	0.970880	0.024999	0.266000	
02:43:03	1.000000	0.968800	0.024999	0.266000	
02:44:03	1.000000	0.966720	0.024999	0.266000	
02:45:03	1.000000	0.964640	0.024999	0.266000	
02:46:03	1.000000	0.962560	0.024999	0.266000	
02:47:03	1.000000	0.960480	0.024999	0.266000	
02:48:02	1.000000	0.958400	0.024999	0.266000	
02:49:02	1.000000	0.956320	0.024999	0.266000	
02:50:02	1.000000	0.954239	0.024999	0.266000	
02:51:03	1.000000	0.952159	0.024999	0.266000	
02:52:03	1.000000	0.950079	0.024999	0.266000	
02:53:03	1.000000	0.947999	0.024999	0.266000	
02:54:03	1.000000	0.945919	0.024999	0.266000	
02:55:02	1.000000	0.943839	0.024999	0.266000	
02:56:02	1.000000	0.941759	0.024999	0.266000	
02:57:02	1.000000	0.939679	0.024999	0.266000	
02:58:03	1.000000	0.937599	0.024999	0.266000	
02:59:03	1.000000	0.935519	0.024999	0.266000	
02:60:03	1.000000	0.933439	0.024999	0.266000	
03:01:03	1.000000	0.931359	0.024999	0.266000	
03:02:03	1.000000	0.929279	0.024999	0.266000	
03:03:03	1.000000	0.927199	0.024999	0.266000	
03:04:03	1.000000	0.925119	0.024999	0.266000	
03:05:03	1.000000	0.923039	0.024999	0.266000	
03:06:03	1.000000	0.920959	0.024999	0.266000	
03:07:03	1.000000	0.918879	0.024999	0.266000	
03:08:02	1.000000	0.916799	0.024999	0.266000	
03:09:02	1.000000	0.914719	0.024999	0.266000	
03:10:02	1.000000	0.912639	0.024999	0.266000	
03:11:03	1.000000	0.910559	0.024999	0.266000	
03:12:03	1.000000	0.908479	0.024999	0.266000	
03:13:02	1.000000	0.906399	0.024999	0.266000	
03:14:02	1.000000	0.904319	0.024999	0.266000	
