Fri Apr 17 13:07:10 2015

NPC	Object	Score	Positiv	nNegativ
Avstnd
Ulrika	UlrikasHus	0.893855	0.000840	0.002600	5219.258789
Ulrika	Matplats1	0.944732	0.021250	0.007350	3458.419189
Ulrika	Fritidsplats2	0.932272	0.003000	0.001560	3458.419189
Ulrika	Fritidsplats1	0.896845	0.002550	0.001320	5219.258789
Ulrika	Fritidsplats3	0.957960	0.002550	0.001320	2163.484131
Ulrika	SmartHouse8	0.871744	0.021250	0.007350	7107.789063
Ulrika	ArbetsplatsUlrika	0.993667	0.004200	0.006500	201.653625
Ulrika	UlrikasHus	0.890182	0.000840	0.002680	5398.875000
Ulrika	Matplats1	0.942487	0.021907	0.007054	3618.300049
Ulrika	Fritidsplats2	0.929120	0.003046	0.001560	3618.300049
Ulrika	Fritidsplats1	0.893291	0.002589	0.001320	5398.875000
Ulrika	Fritidsplats3	0.956385	0.002589	0.001320	2244.178467
Ulrika	SmartHouse8	0.868972	0.021907	0.007054	7294.080566
Ulrika	ArbetsplatsUlrika	0.995514	0.004031	0.006677	91.970276
Ulrika	UlrikasHus	0.890097	0.000840	0.002766	5398.875000
Ulrika	Matplats1	0.943460	0.022606	0.006780	3618.300049
Ulrika	Fritidsplats2	0.929167	0.003093	0.001560	3618.300049
Ulrika	Fritidsplats1	0.893331	0.002629	0.001320	5398.875000
Ulrika	Fritidsplats3	0.956425	0.002629	0.001320	2244.178467
Ulrika	SmartHouse8	0.869944	0.022606	0.006780	7294.080566
Ulrika	ArbetsplatsUlrika	0.995170	0.003875	0.006866	91.970276
Ulrika	UlrikasHus	0.890005	0.000840	0.002857	5398.875000
Ulrika	Matplats1	0.944458	0.023352	0.006528	3618.300049
Ulrika	Fritidsplats2	0.929215	0.003141	0.001560	3618.300049
Ulrika	Fritidsplats1	0.893373	0.002670	0.001320	5398.875000
Ulrika	Fritidsplats3	0.956467	0.002670	0.001320	2244.178467
Ulrika	SmartHouse8	0.870943	0.023352	0.006528	7294.080566
Ulrika	ArbetsplatsUlrika	0.994825	0.003730	0.007065	91.970276
Ulrika	UlrikasHus	0.889908	0.000840	0.002955	5398.875000
Ulrika	Matplats1	0.945489	0.024148	0.006293	3618.300049
Ulrika	Fritidsplats2	0.929265	0.003191	0.001560	3618.300049
Ulrika	Fritidsplats1	0.893415	0.002713	0.001320	5398.875000
Ulrika	Fritidsplats3	0.956509	0.002713	0.001320	2244.178467
Ulrika	SmartHouse8	0.871973	0.024148	0.006293	7294.080566
Ulrika	ArbetsplatsUlrika	0.994479	0.003596	0.007278	91.970276
Ulrika	UlrikasHus	0.889804	0.000840	0.003059	5398.875000
Ulrika	Matplats1	0.946560	0.025000	0.006074	3618.300049
Ulrika	Fritidsplats2	0.929317	0.003243	0.001560	3618.300049
