Fri Apr 17 13:01:05 2015

NPC	Object	Score	Positiv	nNegativ
Avstnd
Erik	Matplats1	0.967372	0.014167	0.003675	2155.986816
Erik	EriksHus	0.937824	0.008400	0.001733	3442.132813
Erik	Fritidsplats1	0.954150	0.008333	0.007500	2334.154785
Erik	SmartHouse8	0.934998	0.014167	0.003675	3774.689209
Erik	ArbetsplatsBoelErik	0.913997	0.002100	0.004083	4200.985352
Erik	Matplats1	1.008113	0.013776	0.003721	97.133621
Erik	EriksHus	0.917669	0.008400	0.001686	4452.266602
Erik	Fritidsplats1	0.911729	0.008104	0.007593	4439.073730
Erik	SmartHouse8	0.930326	0.013776	0.003721	3986.494141
Erik	ArbetsplatsBoelErik	0.890915	0.002126	0.003991	5360.980469
Erik	Matplats1	1.006918	0.012725	0.003864	97.133621
Erik	EriksHus	0.917798	0.008400	0.001557	4452.266602
Erik	Fritidsplats1	0.910817	0.007485	0.007886	4439.073730
Erik	SmartHouse8	0.929130	0.012725	0.003864	3986.494141
Erik	ArbetsplatsBoelErik	0.891245	0.002208	0.003744	5360.980469
