Fri Apr 17 13:01:05 2015

NPC	Object	Score	Positiv	nNegativ
Avstnd
Ulrika	UlrikasHus	0.955120	0.000840	0.002600	2155.986816
Ulrika	Matplats1	0.967217	0.021250	0.007350	2334.154785
Ulrika	Fritidsplats1	0.954380	0.012500	0.015000	2155.986816
Ulrika	SmartHouse8	0.945057	0.021250	0.007350	3442.132813
Ulrika	ArbetsplatsUlrika	0.913680	0.004200	0.006500	4200.985352
Ulrika	UlrikasHus	0.958604	0.000840	0.002494	1987.119385
Ulrika	Matplats1	1.010913	0.020384	0.007535	96.785156
Ulrika	Fritidsplats1	0.907812	0.011990	0.015377	4440.080566
Ulrika	SmartHouse8	0.933130	0.020384	0.007535	3985.965088
Ulrika	ArbetsplatsUlrika	0.925945	0.004305	0.006296	3603.233154
Ulrika	UlrikasHus	0.958875	0.000840	0.002222	1987.119385
Ulrika	Matplats1	1.008078	0.018162	0.008149	96.785156
Ulrika	Fritidsplats1	0.905252	0.010684	0.016630	4440.080566
Ulrika	SmartHouse8	0.930295	0.018162	0.008149	3985.965088
Ulrika	ArbetsplatsUlrika	0.926818	0.004656	0.005774	3603.233154
